p_code,description,p_name,c_code_agrr,c_code_agrw,m_coder,m_codew
AW_A00163,팽이버섯(5kg),팽이버섯,,AW_A00163,,W1
AW_A00105,새송이버섯(2kg),새송이버섯,,AW_A00105,,W1
AW_A00106,새송이버섯(2kg),새송이버섯,,AW_A00106,,W1
AW_A00143,참깨(백색)(국산),참깨,,AW_A00143,,W1
AW_A00145,참깨(중국)(30kg),참깨,,AW_A00145,,W1
AW_A00046,들깨(국산)(22.5kg),들깨,,AW_A00046,,W1
AW_A00047,들깨(수입)(45kg),들깨,,AW_A00047,,W1
AW_A00050,땅콩(국산)(30kg),땅콩,,AW_A00050,,W1
AW_A00035,느타리버섯(2kg),느타리버섯,,AW_A00035,,W1
AW_A00036,느타리버섯(2kg),느타리버섯,,AW_A00036,,W1
AW_A00118,애느타리버섯(2kg),느타리버섯,,AW_A00118,,W1
AW_A00119,애느타리버섯(2kg),느타리버섯,,AW_A00119,,W1
AW_A00162,팽이버섯(5kg),팽이버섯,,AW_A00162,,W1
AW_A00163,팽이버섯(5kg),팽이버섯,,AW_A00163,,W1
AW_A00105,새송이버섯(2kg),새송이버섯,,AW_A00105,,W1
AW_A00106,새송이버섯(2kg),새송이버섯,,AW_A00106,,W1
AW_A00143,참깨(백색)(국산),참깨,,AW_A00143,,W1
AW_A00145,참깨(중국)(30kg),참깨,,AW_A00145,,W1
AW_A00046,들깨(국산)(22.5kg),들깨,,AW_A00046,,W1
AW_A00047,들깨(수입)(45kg),들깨,,AW_A00047,,W1
AW_A00050,땅콩(국산)(30kg),땅콩,,AW_A00050,,W1
AW_A00035,느타리버섯(2kg),느타리버섯,,AW_A00035,,W1
AW_A00036,느타리버섯(2kg),느타리버섯,,AW_A00036,,W1
AW_A00118,애느타리버섯(2kg),느타리버섯,,AW_A00118,,W1
AW_A00119,애느타리버섯(2kg),느타리버섯,,AW_A00119,,W1
AW_A00162,팽이버섯(5kg),팽이버섯,,AW_A00162,,W1
AW_A00163,팽이버섯(5kg),팽이버섯,,AW_A00163,,W1
AW_A00105,새송이버섯(2kg),새송이버섯,,AW_A00105,,W1
AW_A00106,새송이버섯(2kg),새송이버섯,,AW_A00106,,W1
AW_A00143,참깨(백색)(국산),참깨,,AW_A00143,,W1
AW_A00145,참깨(중국)(30kg),참깨,,AW_A00145,,W1
AW_A00046,들깨(국산)(22.5kg),들깨,,AW_A00046,,W1
AW_A00047,들깨(수입)(45kg),들깨,,AW_A00047,,W1
AW_A00050,땅콩(국산)(30kg),땅콩,,AW_A00050,,W1
AW_A00035,느타리버섯(2kg),느타리버섯,,AW_A00035,,W1
AW_A00036,느타리버섯(2kg),느타리버섯,,AW_A00036,,W1
AW_A00118,애느타리버섯(2kg),느타리버섯,,AW_A00118,,W1
AW_A00119,애느타리버섯(2kg),느타리버섯,,AW_A00119,,W1
AW_A00162,팽이버섯(5kg),팽이버섯,,AW_A00162,,W1
AW_A00163,팽이버섯(5kg),팽이버섯,,AW_A00163,,W1
AW_A00105,새송이버섯(2kg),새송이버섯,,AW_A00105,,W1
AW_A00106,새송이버섯(2kg),새송이버섯,,AW_A00106,,W1
AW_A00143,참깨(백색)(국산),참깨,,AW_A00143,,W1
AW_A00145,참깨(중국)(30kg),참깨,,AW_A00145,,W1
AW_A00046,들깨(국산)(22.5kg),들깨,,AW_A00046,,W1
AW_A00047,들깨(수입)(45kg),들깨,,AW_A00047,,W1
AW_A00050,땅콩(국산)(30kg),땅콩,,AW_A00050,,W1
AW_A00035,느타리버섯(2kg),느타리버섯,,AW_A00035,,W1
AW_A00036,느타리버섯(2kg),느타리버섯,,AW_A00036,,W1
AW_A00118,애느타리버섯(2kg),느타리버섯,,AW_A00118,,W1
AW_A00119,애느타리버섯(2kg),느타리버섯,,AW_A00119,,W1
AW_A00162,팽이버섯(5kg),팽이버섯,,AW_A00162,,W1
AW_A00163,팽이버섯(5kg),팽이버섯,,AW_A00163,,W1
AW_A00105,새송이버섯(2kg),새송이버섯,,AW_A00105,,W1
AW_A00106,새송이버섯(2kg),새송이버섯,,AW_A00106,,W1
AW_A00143,참깨(백색)(국산),참깨,,AW_A00143,,W1
AW_A00145,참깨(중국)(30kg),참깨,,AW_A00145,,W1
AW_A00046,들깨(국산)(22.5kg),들깨,,AW_A00046,,W1
AW_A00047,들깨(수입)(45kg),들깨,,AW_A00047,,W1
AW_A00050,땅콩(국산)(30kg),땅콩,,AW_A00050,,W1
AW_A00035,느타리버섯(2kg),느타리버섯,,AW_A00035,,W1
AW_A00036,느타리버섯(2kg),느타리버섯,,AW_A00036,,W1
AW_A00118,애느타리버섯(2kg),느타리버섯,,AW_A00118,,W1
AW_A00119,애느타리버섯(2kg),느타리버섯,,AW_A00119,,W1
AW_A00162,팽이버섯(5kg),팽이버섯,,AW_A00162,,W1
AW_A00163,팽이버섯(5kg),팽이버섯,,AW_A00163,,W1
AW_A00105,새송이버섯(2kg),새송이버섯,,AW_A00105,,W1
AW_A00106,새송이버섯(2kg),새송이버섯,,AW_A00106,,W1
AW_A00143,참깨(백색)(국산),참깨,,AW_A00143,,W1
AW_A00145,참깨(중국)(30kg),참깨,,AW_A00145,,W1
AW_A00046,들깨(국산)(22.5kg),들깨,,AW_A00046,,W1
AW_A00047,들깨(수입)(45kg),들깨,,AW_A00047,,W1
AW_A00050,땅콩(국산)(30kg),땅콩,,AW_A00050,,W1
AW_A00035,느타리버섯(2kg),느타리버섯,,AW_A00035,,W1
AW_A00036,느타리버섯(2kg),느타리버섯,,AW_A00036,,W1
AW_A00118,애느타리버섯(2kg),느타리버섯,,AW_A00118,,W1
AW_A00119,애느타리버섯(2kg),느타리버섯,,AW_A00119,,W1
AW_A00162,팽이버섯(5kg),팽이버섯,,AW_A00162,,W1
AW_A00163,팽이버섯(5kg),팽이버섯,,AW_A00163,,W1
AW_A00105,새송이버섯(2kg),새송이버섯,,AW_A00105,,W1
AW_A00106,새송이버섯(2kg),새송이버섯,,AW_A00106,,W1
AW_A00143,참깨(백색)(국산),참깨,,AW_A00143,,W1
AW_A00145,참깨(중국)(30kg),참깨,,AW_A00145,,W1
AW_A00046,들깨(국산)(22.5kg),들깨,,AW_A00046,,W1
AW_A00047,들깨(수입)(45kg),들깨,,AW_A00047,,W1
AW_A00050,땅콩(국산)(30kg),땅콩,,AW_A00050,,W1
AW_A00035,느타리버섯(2kg),느타리버섯,,AW_A00035,,W1
AW_A00036,느타리버섯(2kg),느타리버섯,,AW_A00036,,W1
AW_A00118,애느타리버섯(2kg),느타리버섯,,AW_A00118,,W1
AW_A00119,애느타리버섯(2kg),느타리버섯,,AW_A00119,,W1
AW_A00162,팽이버섯(5kg),팽이버섯,,AW_A00162,,W1
AW_A00163,팽이버섯(5kg),팽이버섯,,AW_A00163,,W1
AW_A00105,새송이버섯(2kg),새송이버섯,,AW_A00105,,W1
AW_A00106,새송이버섯(2kg),새송이버섯,,AW_A00106,,W1
AW_A00143,참깨(백색)(국산),참깨,,AW_A00143,,W1
AW_A00145,참깨(중국)(30kg),참깨,,AW_A00145,,W1
AW_A00046,들깨(국산)(22.5kg),들깨,,AW_A00046,,W1
AW_A00047,들깨(수입)(45kg),들깨,,AW_A00047,,W1
AW_A00050,땅콩(국산)(30kg),땅콩,,AW_A00050,,W1
AW_A00035,느타리버섯(2kg),느타리버섯,,AW_A00035,,W1
AW_A00036,느타리버섯(2kg),느타리버섯,,AW_A00036,,W1
AW_A00118,애느타리버섯(2kg),느타리버섯,,AW_A00118,,W1
AW_A00119,애느타리버섯(2kg),느타리버섯,,AW_A00119,,W1
AW_A00162,팽이버섯(5kg),팽이버섯,,AW_A00162,,W1
AW_A00163,팽이버섯(5kg),팽이버섯,,AW_A00163,,W1
AW_A00105,새송이버섯(2kg),새송이버섯,,AW_A00105,,W1
AW_A00106,새송이버섯(2kg),새송이버섯,,AW_A00106,,W1
AW_A00143,참깨(백색)(국산),참깨,,AW_A00143,,W1
AW_A00145,참깨(중국)(30kg),참깨,,AW_A00145,,W1
AW_A00046,들깨(국산)(22.5kg),들깨,,AW_A00046,,W1
AW_A00047,들깨(수입)(45kg),들깨,,AW_A00047,,W1
AW_A00050,땅콩(국산)(30kg),땅콩,,AW_A00050,,W1
AW_A00035,느타리버섯(2kg),느타리버섯,,AW_A00035,,W1
AW_A00036,느타리버섯(2kg),느타리버섯,,AW_A00036,,W1
AW_A00118,애느타리버섯(2kg),느타리버섯,,AW_A00118,,W1
AW_A00119,애느타리버섯(2kg),느타리버섯,,AW_A00119,,W1
AW_A00162,팽이버섯(5kg),팽이버섯,,AW_A00162,,W1
AW_A00163,팽이버섯(5kg),팽이버섯,,AW_A00163,,W1
AW_A00105,새송이버섯(2kg),새송이버섯,,AW_A00105,,W1
AW_A00106,새송이버섯(2kg),새송이버섯,,AW_A00106,,W1
AW_A00143,참깨(백색)(국산),참깨,,AW_A00143,,W1
AW_A00145,참깨(중국)(30kg),참깨,,AW_A00145,,W1
AW_A00046,들깨(국산)(22.5kg),들깨,,AW_A00046,,W1
AW_A00047,들깨(수입)(45kg),들깨,,AW_A00047,,W1
AW_A00050,땅콩(국산)(30kg),땅콩,,AW_A00050,,W1
AW_A00035,느타리버섯(2kg),느타리버섯,,AW_A00035,,W1
AW_A00036,느타리버섯(2kg),느타리버섯,,AW_A00036,,W1
AW_A00118,애느타리버섯(2kg),느타리버섯,,AW_A00118,,W1
AW_A00119,애느타리버섯(2kg),느타리버섯,,AW_A00119,,W1
AW_A00162,팽이버섯(5kg),팽이버섯,,AW_A00162,,W1
AW_A00163,팽이버섯(5kg),팽이버섯,,AW_A00163,,W1
AW_A00105,새송이버섯(2kg),새송이버섯,,AW_A00105,,W1
AW_A00106,새송이버섯(2kg),새송이버섯,,AW_A00106,,W1
AW_A00143,참깨(백색)(국산),참깨,,AW_A00143,,W1
AW_A00145,참깨(중국)(30kg),참깨,,AW_A00145,,W1
AW_A00046,들깨(국산)(22.5kg),들깨,,AW_A00046,,W1
AW_A00047,들깨(수입)(45kg),들깨,,AW_A00047,,W1
AW_A00050,땅콩(국산)(30kg),땅콩,,AW_A00050,,W1
AW_A00035,느타리버섯(2kg),느타리버섯,,AW_A00035,,W1
AW_A00036,느타리버섯(2kg),느타리버섯,,AW_A00036,,W1
AW_A00118,애느타리버섯(2kg),느타리버섯,,AW_A00118,,W1
AW_A00119,애느타리버섯(2kg),느타리버섯,,AW_A00119,,W1
AW_A00162,팽이버섯(5kg),팽이버섯,,AW_A00162,,W1
AW_A00163,팽이버섯(5kg),팽이버섯,,AW_A00163,,W1
AW_A00105,새송이버섯(2kg),새송이버섯,,AW_A00105,,W1
AW_A00106,새송이버섯(2kg),새송이버섯,,AW_A00106,,W1
AW_A00143,참깨(백색)(국산),참깨,,AW_A00143,,W1
AW_A00145,참깨(중국)(30kg),참깨,,AW_A00145,,W1
AW_A00046,들깨(국산)(22.5kg),들깨,,AW_A00046,,W1
AW_A00047,들깨(수입)(45kg),들깨,,AW_A00047,,W1
AW_A00050,땅콩(국산)(30kg),땅콩,,AW_A00050,,W1
AW_A00035,느타리버섯(2kg),느타리버섯,,AW_A00035,,W1
AW_A00036,느타리버섯(2kg),느타리버섯,,AW_A00036,,W1
AW_A00118,애느타리버섯(2kg),느타리버섯,,AW_A00118,,W1
AW_A00119,애느타리버섯(2kg),느타리버섯,,AW_A00119,,W1
AW_A00162,팽이버섯(5kg),팽이버섯,,AW_A00162,,W1
AW_A00163,팽이버섯(5kg),팽이버섯,,AW_A00163,,W1
AW_A00105,새송이버섯(2kg),새송이버섯,,AW_A00105,,W1
AW_A00106,새송이버섯(2kg),새송이버섯,,AW_A00106,,W1
AW_A00143,참깨(백색)(국산),참깨,,AW_A00143,,W1
AW_A00145,참깨(중국)(30kg),참깨,,AW_A00145,,W1
AW_A00046,들깨(국산)(22.5kg),들깨,,AW_A00046,,W1
AW_A00047,들깨(수입)(45kg),들깨,,AW_A00047,,W1
AW_A00050,땅콩(국산)(30kg),땅콩,,AW_A00050,,W1
AW_A00035,느타리버섯(2kg),느타리버섯,,AW_A00035,,W1
AW_A00036,느타리버섯(2kg),느타리버섯,,AW_A00036,,W1
AW_A00118,애느타리버섯(2kg),느타리버섯,,AW_A00118,,W1
AW_A00119,애느타리버섯(2kg),느타리버섯,,AW_A00119,,W1
AW_A00162,팽이버섯(5kg),팽이버섯,,AW_A00162,,W1
AW_A00163,팽이버섯(5kg),팽이버섯,,AW_A00163,,W1
AW_A00105,새송이버섯(2kg),새송이버섯,,AW_A00105,,W1
AW_A00106,새송이버섯(2kg),새송이버섯,,AW_A00106,,W1
AW_A00143,참깨(백색)(국산),참깨,,AW_A00143,,W1
AW_A00145,참깨(중국)(30kg),참깨,,AW_A00145,,W1
AW_A00046,들깨(국산)(22.5kg),들깨,,AW_A00046,,W1
AW_A00047,들깨(수입)(45kg),들깨,,AW_A00047,,W1
AW_A00050,땅콩(국산)(30kg),땅콩,,AW_A00050,,W1
AW_A00035,느타리버섯(2kg),느타리버섯,,AW_A00035,,W1
AW_A00036,느타리버섯(2kg),느타리버섯,,AW_A00036,,W1
AW_A00118,애느타리버섯(2kg),느타리버섯,,AW_A00118,,W1
AW_A00119,애느타리버섯(2kg),느타리버섯,,AW_A00119,,W1
AW_A00162,팽이버섯(5kg),팽이버섯,,AW_A00162,,W1
AW_A00163,팽이버섯(5kg),팽이버섯,,AW_A00163,,W1
AW_A00105,새송이버섯(2kg),새송이버섯,,AW_A00105,,W1
AW_A00106,새송이버섯(2kg),새송이버섯,,AW_A00106,,W1
AW_A00143,참깨(백색)(국산),참깨,,AW_A00143,,W1
AW_A00145,참깨(중국)(30kg),참깨,,AW_A00145,,W1
AW_A00046,들깨(국산)(22.5kg),들깨,,AW_A00046,,W1
AW_A00047,들깨(수입)(45kg),들깨,,AW_A00047,,W1
AW_A00050,땅콩(국산)(30kg),땅콩,,AW_A00050,,W1
AW_A00035,느타리버섯(2kg),느타리버섯,,AW_A00035,,W1
AW_A00036,느타리버섯(2kg),느타리버섯,,AW_A00036,,W1
AW_A00118,애느타리버섯(2kg),느타리버섯,,AW_A00118,,W1
AW_A00119,애느타리버섯(2kg),느타리버섯,,AW_A00119,,W1
AW_A00162,팽이버섯(5kg),팽이버섯,,AW_A00162,,W1
AW_A00163,팽이버섯(5kg),팽이버섯,,AW_A00163,,W1
AW_A00105,새송이버섯(2kg),새송이버섯,,AW_A00105,,W1
AW_A00106,새송이버섯(2kg),새송이버섯,,AW_A00106,,W1
AW_A00143,참깨(백색)(국산),참깨,,AW_A00143,,W1
AW_A00145,참깨(중국)(30kg),참깨,,AW_A00145,,W1
AW_A00046,들깨(국산)(22.5kg),들깨,,AW_A00046,,W1
AW_A00047,들깨(수입)(45kg),들깨,,AW_A00047,,W1
AW_A00050,땅콩(국산)(30kg),땅콩,,AW_A00050,,W1
AW_A00035,느타리버섯(2kg),느타리버섯,,AW_A00035,,W1
AW_A00036,느타리버섯(2kg),느타리버섯,,AW_A00036,,W1
AW_A00118,애느타리버섯(2kg),느타리버섯,,AW_A00118,,W1
AW_A00119,애느타리버섯(2kg),느타리버섯,,AW_A00119,,W1
AW_A00162,팽이버섯(5kg),팽이버섯,,AW_A00162,,W1
AW_A00163,팽이버섯(5kg),팽이버섯,,AW_A00163,,W1
AW_A00105,새송이버섯(2kg),새송이버섯,,AW_A00105,,W1
AW_A00106,새송이버섯(2kg),새송이버섯,,AW_A00106,,W1
AW_A00143,참깨(백색)(국산),참깨,,AW_A00143,,W1
AW_A00145,참깨(중국)(30kg),참깨,,AW_A00145,,W1
AW_A00046,들깨(국산)(22.5kg),들깨,,AW_A00046,,W1
AW_A00047,들깨(수입)(45kg),들깨,,AW_A00047,,W1
AW_A00050,땅콩(국산)(30kg),땅콩,,AW_A00050,,W1
AW_A00035,느타리버섯(2kg),느타리버섯,,AW_A00035,,W1
AW_A00036,느타리버섯(2kg),느타리버섯,,AW_A00036,,W1
AW_A00118,애느타리버섯(2kg),느타리버섯,,AW_A00118,,W1
AW_A00119,애느타리버섯(2kg),느타리버섯,,AW_A00119,,W1
AW_A00162,팽이버섯(5kg),팽이버섯,,AW_A00162,,W1
AW_A00163,팽이버섯(5kg),팽이버섯,,AW_A00163,,W1
AW_A00105,새송이버섯(2kg),새송이버섯,,AW_A00105,,W1
AW_A00106,새송이버섯(2kg),새송이버섯,,AW_A00106,,W1
AW_A00143,참깨(백색)(국산),참깨,,AW_A00143,,W1
AW_A00145,참깨(중국)(30kg),참깨,,AW_A00145,,W1
AW_A00046,들깨(국산)(22.5kg),들깨,,AW_A00046,,W1
AW_A00047,들깨(수입)(45kg),들깨,,AW_A00047,,W1
AW_A00050,땅콩(국산)(30kg),땅콩,,AW_A00050,,W1
AW_A00035,느타리버섯(2kg),느타리버섯,,AW_A00035,,W1
AW_A00036,느타리버섯(2kg),느타리버섯,,AW_A00036,,W1
AW_A00118,애느타리버섯(2kg),느타리버섯,,AW_A00118,,W1
AW_A00119,애느타리버섯(2kg),느타리버섯,,AW_A00119,,W1
AW_A00162,팽이버섯(5kg),팽이버섯,,AW_A00162,,W1
AW_A00163,팽이버섯(5kg),팽이버섯,,AW_A00163,,W1
AW_A00105,새송이버섯(2kg),새송이버섯,,AW_A00105,,W1
AW_A00106,새송이버섯(2kg),새송이버섯,,AW_A00106,,W1
AW_A00143,참깨(백색)(국산),참깨,,AW_A00143,,W1
AW_A00145,참깨(중국)(30kg),참깨,,AW_A00145,,W1
AW_A00046,들깨(국산)(22.5kg),들깨,,AW_A00046,,W1
AW_A00047,들깨(수입)(45kg),들깨,,AW_A00047,,W1
AW_A00050,땅콩(국산)(30kg),땅콩,,AW_A00050,,W1
AW_A00035,느타리버섯(2kg),느타리버섯,,AW_A00035,,W1
AW_A00036,느타리버섯(2kg),느타리버섯,,AW_A00036,,W1
AW_A00118,애느타리버섯(2kg),느타리버섯,,AW_A00118,,W1
AW_A00119,애느타리버섯(2kg),느타리버섯,,AW_A00119,,W1
AW_A00162,팽이버섯(5kg),팽이버섯,,AW_A00162,,W1
AW_A00163,팽이버섯(5kg),팽이버섯,,AW_A00163,,W1
AW_A00105,새송이버섯(2kg),새송이버섯,,AW_A00105,,W1
AW_A00106,새송이버섯(2kg),새송이버섯,,AW_A00106,,W1
AW_A00143,참깨(백색)(국산),참깨,,AW_A00143,,W1
AW_A00145,참깨(중국)(30kg),참깨,,AW_A00145,,W1
AW_A00046,들깨(국산)(22.5kg),들깨,,AW_A00046,,W1
AW_A00047,들깨(수입)(45kg),들깨,,AW_A00047,,W1
AW_A00050,땅콩(국산)(30kg),땅콩,,AW_A00050,,W1
AW_A00035,느타리버섯(2kg),느타리버섯,,AW_A00035,,W1
AW_A00036,느타리버섯(2kg),느타리버섯,,AW_A00036,,W1
AW_A00118,애느타리버섯(2kg),느타리버섯,,AW_A00118,,W1
AW_A00119,애느타리버섯(2kg),느타리버섯,,AW_A00119,,W1
AW_A00162,팽이버섯(5kg),팽이버섯,,AW_A00162,,W1
AW_A00163,팽이버섯(5kg),팽이버섯,,AW_A00163,,W1
AW_A00105,새송이버섯(2kg),새송이버섯,,AW_A00105,,W1
AW_A00106,새송이버섯(2kg),새송이버섯,,AW_A00106,,W1
AW_A00143,참깨(백색)(국산),참깨,,AW_A00143,,W1
AW_A00145,참깨(중국)(30kg),참깨,,AW_A00145,,W1
AW_A00046,들깨(국산)(22.5kg),들깨,,AW_A00046,,W1
AW_A00047,들깨(수입)(45kg),들깨,,AW_A00047,,W1
AW_A00050,땅콩(국산)(30kg),땅콩,,AW_A00050,,W1
AW_A00035,느타리버섯(2kg),느타리버섯,,AW_A00035,,W1
AW_A00036,느타리버섯(2kg),느타리버섯,,AW_A00036,,W1
AW_A00118,애느타리버섯(2kg),느타리버섯,,AW_A00118,,W1
AW_A00119,애느타리버섯(2kg),느타리버섯,,AW_A00119,,W1
AW_A00162,팽이버섯(5kg),팽이버섯,,AW_A00162,,W1
AW_A00163,팽이버섯(5kg),팽이버섯,,AW_A00163,,W1
AW_A00105,새송이버섯(2kg),새송이버섯,,AW_A00105,,W1
AW_A00106,새송이버섯(2kg),새송이버섯,,AW_A00106,,W1
AW_A00143,참깨(백색)(국산),참깨,,AW_A00143,,W1
AW_A00145,참깨(중국)(30kg),참깨,,AW_A00145,,W1
AW_A00046,들깨(국산)(22.5kg),들깨,,AW_A00046,,W1
AW_A00047,들깨(수입)(45kg),들깨,,AW_A00047,,W1
AW_A00050,땅콩(국산)(30kg),땅콩,,AW_A00050,,W1
AW_A00035,느타리버섯(2kg),느타리버섯,,AW_A00035,,W1
AW_A00036,느타리버섯(2kg),느타리버섯,,AW_A00036,,W1
AW_A00118,애느타리버섯(2kg),느타리버섯,,AW_A00118,,W1
AW_A00119,애느타리버섯(2kg),느타리버섯,,AW_A00119,,W1
AW_A00162,팽이버섯(5kg),팽이버섯,,AW_A00162,,W1
AW_A00163,팽이버섯(5kg),팽이버섯,,AW_A00163,,W1
AW_A00105,새송이버섯(2kg),새송이버섯,,AW_A00105,,W1
AW_A00106,새송이버섯(2kg),새송이버섯,,AW_A00106,,W1
AW_A00143,참깨(백색)(국산),참깨,,AW_A00143,,W1
AW_A00145,참깨(중국)(30kg),참깨,,AW_A00145,,W1
AW_A00046,들깨(국산)(22.5kg),들깨,,AW_A00046,,W1
AW_A00047,들깨(수입)(45kg),들깨,,AW_A00047,,W1
AW_A00050,땅콩(국산)(30kg),땅콩,,AW_A00050,,W1
AW_A00035,느타리버섯(2kg),느타리버섯,,AW_A00035,,W1
AW_A00036,느타리버섯(2kg),느타리버섯,,AW_A00036,,W1
AW_A00118,애느타리버섯(2kg),느타리버섯,,AW_A00118,,W1
AW_A00119,애느타리버섯(2kg),느타리버섯,,AW_A00119,,W1
AW_A00162,팽이버섯(5kg),팽이버섯,,AW_A00162,,W1
AW_A00163,팽이버섯(5kg),팽이버섯,,AW_A00163,,W1
AW_A00105,새송이버섯(2kg),새송이버섯,,AW_A00105,,W1
AW_A00106,새송이버섯(2kg),새송이버섯,,AW_A00106,,W1
AW_A00143,참깨(백색)(국산),참깨,,AW_A00143,,W1
AW_A00145,참깨(중국)(30kg),참깨,,AW_A00145,,W1
AW_A00046,들깨(국산)(22.5kg),들깨,,AW_A00046,,W1
AW_A00047,들깨(수입)(45kg),들깨,,AW_A00047,,W1
AW_A00050,땅콩(국산)(30kg),땅콩,,AW_A00050,,W1
AW_A00035,느타리버섯(2kg),느타리버섯,,AW_A00035,,W1
AW_A00036,느타리버섯(2kg),느타리버섯,,AW_A00036,,W1
AW_A00118,애느타리버섯(2kg),느타리버섯,,AW_A00118,,W1
AW_A00119,애느타리버섯(2kg),느타리버섯,,AW_A00119,,W1
AW_A00162,팽이버섯(5kg),팽이버섯,,AW_A00162,,W1
AW_A00163,팽이버섯(5kg),팽이버섯,,AW_A00163,,W1
AW_A00105,새송이버섯(2kg),새송이버섯,,AW_A00105,,W1
AW_A00106,새송이버섯(2kg),새송이버섯,,AW_A00106,,W1
AW_A00143,참깨(백색)(국산),참깨,,AW_A00143,,W1
AW_A00145,참깨(중국)(30kg),참깨,,AW_A00145,,W1
AW_A00046,들깨(국산)(22.5kg),들깨,,AW_A00046,,W1
AW_A00047,들깨(수입)(45kg),들깨,,AW_A00047,,W1
AW_A00050,땅콩(국산)(30kg),땅콩,,AW_A00050,,W1
AW_A00035,느타리버섯(2kg),느타리버섯,,AW_A00035,,W1
AW_A00036,느타리버섯(2kg),느타리버섯,,AW_A00036,,W1
AW_A00118,애느타리버섯(2kg),느타리버섯,,AW_A00118,,W1
AW_A00119,애느타리버섯(2kg),느타리버섯,,AW_A00119,,W1
AW_A00162,팽이버섯(5kg),팽이버섯,,AW_A00162,,W1
AW_A00163,팽이버섯(5kg),팽이버섯,,AW_A00163,,W1
AW_A00105,새송이버섯(2kg),새송이버섯,,AW_A00105,,W1
AW_A00106,새송이버섯(2kg),새송이버섯,,AW_A00106,,W1
AW_A00143,참깨(백색)(국산),참깨,,AW_A00143,,W1
AW_A00145,참깨(중국)(30kg),참깨,,AW_A00145,,W1
AW_A00046,들깨(국산)(22.5kg),들깨,,AW_A00046,,W1
AW_A00047,들깨(수입)(45kg),들깨,,AW_A00047,,W1
AW_A00050,땅콩(국산)(30kg),땅콩,,AW_A00050,,W1
AW_A00035,느타리버섯(2kg),느타리버섯,,AW_A00035,,W1
AW_A00036,느타리버섯(2kg),느타리버섯,,AW_A00036,,W1
AW_A00118,애느타리버섯(2kg),느타리버섯,,AW_A00118,,W1
AW_A00119,애느타리버섯(2kg),느타리버섯,,AW_A00119,,W1
AW_A00162,팽이버섯(5kg),팽이버섯,,AW_A00162,,W1
AW_A00163,팽이버섯(5kg),팽이버섯,,AW_A00163,,W1
AW_A00105,새송이버섯(2kg),새송이버섯,,AW_A00105,,W1
AW_A00106,새송이버섯(2kg),새송이버섯,,AW_A00106,,W1
AW_A00143,참깨(백색)(국산),참깨,,AW_A00143,,W1
AW_A00145,참깨(중국)(30kg),참깨,,AW_A00145,,W1
AW_A00046,들깨(국산)(22.5kg),들깨,,AW_A00046,,W1
AW_A00047,들깨(수입)(45kg),들깨,,AW_A00047,,W1
AW_A00050,땅콩(국산)(30kg),땅콩,,AW_A00050,,W1
AW_A00035,느타리버섯(2kg),느타리버섯,,AW_A00035,,W1
AW_A00036,느타리버섯(2kg),느타리버섯,,AW_A00036,,W1
AW_A00118,애느타리버섯(2kg),느타리버섯,,AW_A00118,,W1
AW_A00119,애느타리버섯(2kg),느타리버섯,,AW_A00119,,W1
AW_A00162,팽이버섯(5kg),팽이버섯,,AW_A00162,,W1
AW_A00163,팽이버섯(5kg),팽이버섯,,AW_A00163,,W1
AW_A00105,새송이버섯(2kg),새송이버섯,,AW_A00105,,W1
AW_A00106,새송이버섯(2kg),새송이버섯,,AW_A00106,,W1
AW_A00143,참깨(백색)(국산),참깨,,AW_A00143,,W1
AW_A00145,참깨(중국)(30kg),참깨,,AW_A00145,,W1
AW_A00046,들깨(국산)(22.5kg),들깨,,AW_A00046,,W1
AW_A00047,들깨(수입)(45kg),들깨,,AW_A00047,,W1
AW_A00050,땅콩(국산)(30kg),땅콩,,AW_A00050,,W1
AW_A00035,느타리버섯(2kg),느타리버섯,,AW_A00035,,W1
AW_A00036,느타리버섯(2kg),느타리버섯,,AW_A00036,,W1
AW_A00118,애느타리버섯(2kg),느타리버섯,,AW_A00118,,W1
AW_A00119,애느타리버섯(2kg),느타리버섯,,AW_A00119,,W1
AW_A00162,팽이버섯(5kg),팽이버섯,,AW_A00162,,W1
AW_A00163,팽이버섯(5kg),팽이버섯,,AW_A00163,,W1
AW_A00105,새송이버섯(2kg),새송이버섯,,AW_A00105,,W1
AW_A00106,새송이버섯(2kg),새송이버섯,,AW_A00106,,W1
AW_A00143,참깨(백색)(국산),참깨,,AW_A00143,,W1
AW_A00145,참깨(중국)(30kg),참깨,,AW_A00145,,W1
AW_A00046,들깨(국산)(22.5kg),들깨,,AW_A00046,,W1
AW_A00047,들깨(수입)(45kg),들깨,,AW_A00047,,W1
AW_A00050,땅콩(국산)(30kg),땅콩,,AW_A00050,,W1
AW_A00035,느타리버섯(2kg),느타리버섯,,AW_A00035,,W1
AW_A00036,느타리버섯(2kg),느타리버섯,,AW_A00036,,W1
AW_A00118,애느타리버섯(2kg),느타리버섯,,AW_A00118,,W1
AW_A00119,애느타리버섯(2kg),느타리버섯,,AW_A00119,,W1
AW_A00162,팽이버섯(5kg),팽이버섯,,AW_A00162,,W1
AW_A00163,팽이버섯(5kg),팽이버섯,,AW_A00163,,W1
AW_A00105,새송이버섯(2kg),새송이버섯,,AW_A00105,,W1
AW_A00106,새송이버섯(2kg),새송이버섯,,AW_A00106,,W1
AW_A00143,참깨(백색)(국산),참깨,,AW_A00143,,W1
